CustomerID,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,TransactionID,FraudIndicator,Category,TransactionAmount,Amount,Timestamp,MerchantID,AnomalyScore,MerchantName,Location
1481,Customer 1481,55,Address 1481,6390.773009,26-04-2023,0,481,0,Online,48.91908225,44.37900942,21-01-2022 00:00,2355,0.493223184,Merchant 2481,Location 2481
1482,Customer 1482,26,Address 1482,2076.807796,27-04-2023,0,482,0,Food,98.51810619,70.04776805,21-01-2022 01:00,2584,0.70614023,Merchant 2482,Location 2482
1483,Customer 1483,56,Address 1483,7541.198869,28-04-2023,0,483,0,Retail,75.5559237,36.97154017,21-01-2022 02:00,2766,0.521515192,Merchant 2483,Location 2483
1484,Customer 1484,21,Address 1484,8149.305816,29-04-2023,0,484,0,Travel,18.22897709,12.78702942,21-01-2022 03:00,2136,0.539950495,Merchant 2484,Location 2484
1485,Customer 1485,33,Address 1485,3282.142361,30-04-2023,0,485,0,Other,43.97107926,58.70630746,21-01-2022 04:00,2111,0.04313989,Merchant 2485,Location 2485
1486,Customer 1486,43,Address 1486,2012.825424,01-05-2023,0,486,0,Food,76.34450065,45.96479076,21-01-2022 05:00,2730,0.282083269,Merchant 2486,Location 2486
1487,Customer 1487,51,Address 1487,8466.092665,02-05-2023,0,487,0,Other,99.78432334,22.08831316,21-01-2022 06:00,2663,0.73384891,Merchant 2487,Location 2487
1488,Customer 1488,31,Address 1488,6215.27275,03-05-2023,0,488,0,Travel,30.0806757,95.7980331,21-01-2022 07:00,2465,0.196192359,Merchant 2488,Location 2488
1489,Customer 1489,18,Address 1489,3961.327402,04-05-2023,0,489,0,Food,23.85927031,19.07706731,21-01-2022 08:00,2261,0.800656149,Merchant 2489,Location 2489
1490,Customer 1490,56,Address 1490,9025.611519,05-05-2023,0,490,0,Other,34.81881393,61.48247342,21-01-2022 09:00,2922,0.675747727,Merchant 2490,Location 2490
1491,Customer 1491,45,Address 1491,9329.305017,06-05-2023,0,491,0,Other,16.83452621,69.91745393,21-01-2022 10:00,2866,0.351575611,Merchant 2491,Location 2491
1492,Customer 1492,46,Address 1492,2989.819267,07-05-2023,0,492,0,Travel,29.26918586,17.90393522,21-01-2022 11:00,2616,0.772727554,Merchant 2492,Location 2492
1493,Customer 1493,44,Address 1493,5703.04283,08-05-2023,0,493,0,Other,59.67109549,22.27135442,21-01-2022 12:00,2837,0.494255963,Merchant 2493,Location 2493
1494,Customer 1494,41,Address 1494,9705.520291,09-05-2023,0,494,0,Travel,52.5483173,21.08546902,21-01-2022 13:00,2901,0.478646428,Merchant 2494,Location 2494
1495,Customer 1495,20,Address 1495,1236.384946,10-05-2023,0,495,0,Other,80.31494215,32.92013196,21-01-2022 14:00,2397,0.159169849,Merchant 2495,Location 2495
1496,Customer 1496,34,Address 1496,8472.420333,11-05-2023,0,496,0,Travel,72.22326538,38.41119249,21-01-2022 15:00,2164,0.804171429,Merchant 2496,Location 2496
1497,Customer 1497,43,Address 1497,5271.417003,12-05-2023,0,497,0,Travel,19.18059205,69.39748499,21-01-2022 16:00,2785,0.330203713,Merchant 2497,Location 2497
1498,Customer 1498,24,Address 1498,8545.853639,13-05-2023,0,498,0,Online,56.83343012,65.61696394,21-01-2022 17:00,2583,0.199885053,Merchant 2498,Location 2498
1499,Customer 1499,64,Address 1499,2344.558675,14-05-2023,0,499,0,Travel,60.60527993,25.40830021,21-01-2022 18:00,2733,0.256059743,Merchant 2499,Location 2499
1500,Customer 1500,19,Address 1500,4318.580359,15-05-2023,0,500,0,Food,21.63628002,67.29044395,21-01-2022 19:00,2187,0.093706878,Merchant 2500,Location 2500
1501,Customer 1501,48,Address 1501,2342.87435,16-05-2023,0,501,0,Travel,80.56381315,91.69074023,21-01-2022 20:00,2904,0.375906225,Merchant 2501,Location 2501
1502,Customer 1502,60,Address 1502,9093.096802,17-05-2023,0,502,0,Retail,87.96458748,77.45618082,21-01-2022 21:00,2080,0.954584982,Merchant 2502,Location 2502
1503,Customer 1503,37,Address 1503,4370.431522,18-05-2023,0,503,0,Online,72.76321184,45.158314,21-01-2022 22:00,2127,0.678564873,Merchant 2503,Location 2503
1504,Customer 1504,64,Address 1504,1165.433335,19-05-2023,0,504,0,Other,10.90584595,93.49535668,21-01-2022 23:00,2128,0.571474422,Merchant 2504,Location 2504
1505,Customer 1505,33,Address 1505,9012.48065,20-05-2023,0,505,0,Travel,41.78574541,53.93116102,22-01-2022 00:00,2984,0.485176949,Merchant 2505,Location 2505
1506,Customer 1506,22,Address 1506,5745.088291,21-05-2023,0,506,0,Other,88.89654527,81.71166646,22-01-2022 01:00,2857,0.53919304,Merchant 2506,Location 2506
1507,Customer 1507,39,Address 1507,4994.358138,22-05-2023,1,507,0,Travel,77.98288716,59.46381399,22-01-2022 02:00,2991,0.751191494,Merchant 2507,Location 2507
1508,Customer 1508,30,Address 1508,8688.932315,23-05-2023,0,508,0,Online,91.66415279,14.13938756,22-01-2022 03:00,2772,0.210671702,Merchant 2508,Location 2508
1509,Customer 1509,37,Address 1509,8962.991538,24-05-2023,0,509,0,Other,55.99920314,61.48081499,22-01-2022 04:00,2208,0.686302465,Merchant 2509,Location 2509
1510,Customer 1510,53,Address 1510,7685.510723,25-05-2023,0,510,0,Other,23.45026384,56.79197048,22-01-2022 05:00,2315,0.905970188,Merchant 2510,Location 2510
1511,Customer 1511,29,Address 1511,3104.942852,26-05-2023,0,511,0,Other,29.48543442,54.78567419,22-01-2022 06:00,2007,0.255605526,Merchant 2511,Location 2511
1512,Customer 1512,64,Address 1512,7327.564,27-05-2023,0,512,0,Travel,42.0865899,23.52117899,22-01-2022 07:00,2096,0.358194863,Merchant 2512,Location 2512
1513,Customer 1513,47,Address 1513,6238.20632,28-05-2023,0,513,0,Food,64.97010132,57.82044735,22-01-2022 08:00,2867,0.647216915,Merchant 2513,Location 2513
1514,Customer 1514,20,Address 1514,2045.057996,29-05-2023,0,514,0,Travel,21.79619775,47.31206588,22-01-2022 09:00,2841,0.693242014,Merchant 2514,Location 2514
1515,Customer 1515,37,Address 1515,7872.506549,30-05-2023,0,515,0,Food,45.52564851,25.03864029,22-01-2022 10:00,2268,0.892593983,Merchant 2515,Location 2515
1516,Customer 1516,41,Address 1516,8658.737447,31-05-2023,0,516,0,Travel,74.36791474,19.7440923,22-01-2022 11:00,2352,0.334361335,Merchant 2516,Location 2516
1517,Customer 1517,63,Address 1517,2718.291533,01-06-2023,0,517,0,Retail,19.50854396,63.1475271,22-01-2022 12:00,2372,0.173290011,Merchant 2517,Location 2517
1518,Customer 1518,19,Address 1518,1512.263353,02-06-2023,0,518,0,Other,58.71501978,77.02315549,22-01-2022 13:00,2444,0.630291593,Merchant 2518,Location 2518
1519,Customer 1519,38,Address 1519,9405.638537,03-06-2023,0,519,1,Other,49.41620363,42.6041988,22-01-2022 14:00,2038,0.325068691,Merchant 2519,Location 2519
1520,Customer 1520,25,Address 1520,9476.348062,04-06-2023,0,520,0,Online,45.50508591,98.5949464,22-01-2022 15:00,2933,0.623865127,Merchant 2520,Location 2520
1521,Customer 1521,27,Address 1521,8108.965746,05-06-2023,0,521,0,Food,72.13402241,29.32097037,22-01-2022 16:00,2415,0.521600108,Merchant 2521,Location 2521
1522,Customer 1522,46,Address 1522,9555.647323,06-06-2023,0,522,0,Food,65.68261892,26.18436653,22-01-2022 17:00,2705,0.933887484,Merchant 2522,Location 2522
1523,Customer 1523,57,Address 1523,2581.725349,07-06-2023,0,523,0,Other,77.9170909,10.9330459,22-01-2022 18:00,2090,0.164968965,Merchant 2523,Location 2523
1524,Customer 1524,20,Address 1524,8996.054737,08-06-2023,0,524,0,Retail,66.31709716,53.80042414,22-01-2022 19:00,2101,0.252487298,Merchant 2524,Location 2524
1525,Customer 1525,26,Address 1525,2785.701616,09-06-2023,0,525,0,Travel,51.6576877,28.32936502,22-01-2022 20:00,2954,0.439010743,Merchant 2525,Location 2525
1526,Customer 1526,57,Address 1526,9426.367531,10-06-2023,0,526,0,Food,45.90027099,76.27368429,22-01-2022 21:00,2066,0.14327047,Merchant 2526,Location 2526
1527,Customer 1527,59,Address 1527,3545.727576,11-06-2023,0,527,0,Other,99.16801169,39.82600629,22-01-2022 22:00,2670,0.272629749,Merchant 2527,Location 2527
1528,Customer 1528,28,Address 1528,4034.139089,12-06-2023,0,528,0,Travel,75.62932809,70.0081014,22-01-2022 23:00,2200,0.747123806,Merchant 2528,Location 2528
1529,Customer 1529,20,Address 1529,1823.077331,13-06-2023,0,529,0,Food,29.50164317,89.71731744,23-01-2022 00:00,2833,0.664551097,Merchant 2529,Location 2529
1530,Customer 1530,62,Address 1530,9391.394448,14-06-2023,0,530,0,Online,32.12537893,27.2545405,23-01-2022 01:00,2203,0.301766121,Merchant 2530,Location 2530
1531,Customer 1531,29,Address 1531,3163.58835,15-06-2023,0,531,0,Retail,67.3907402,42.27816571,23-01-2022 02:00,2255,0.330994731,Merchant 2531,Location 2531
1532,Customer 1532,60,Address 1532,3744.641316,16-06-2023,0,532,0,Other,28.47403121,57.13668561,23-01-2022 03:00,2359,0.469157467,Merchant 2532,Location 2532
1533,Customer 1533,48,Address 1533,8928.443453,17-06-2023,0,533,0,Food,36.28961236,81.49987555,23-01-2022 04:00,2660,0.501620007,Merchant 2533,Location 2533
1534,Customer 1534,18,Address 1534,9042.70563,18-06-2023,0,534,0,Other,21.9683765,49.10992851,23-01-2022 05:00,2489,0.264070039,Merchant 2534,Location 2534
1535,Customer 1535,53,Address 1535,8720.210863,19-06-2023,0,535,0,Online,76.8709377,42.02200367,23-01-2022 06:00,2499,0.272199092,Merchant 2535,Location 2535
1536,Customer 1536,40,Address 1536,1195.616085,20-06-2023,0,536,0,Food,97.24429793,80.51907114,23-01-2022 07:00,2538,0.918230498,Merchant 2536,Location 2536
1537,Customer 1537,37,Address 1537,1947.17342,21-06-2023,0,537,0,Other,44.0797387,95.22332544,23-01-2022 08:00,2553,0.459526692,Merchant 2537,Location 2537
1538,Customer 1538,62,Address 1538,3447.117414,22-06-2023,0,538,0,Food,28.86185267,77.11603143,23-01-2022 09:00,2308,0.191402886,Merchant 2538,Location 2538
1539,Customer 1539,25,Address 1539,5968.66638,23-06-2023,0,539,0,Food,80.17991438,59.58695557,23-01-2022 10:00,2830,0.182236818,Merchant 2539,Location 2539
1540,Customer 1540,34,Address 1540,7984.455062,24-06-2023,0,540,0,Online,22.02946182,44.12676518,23-01-2022 11:00,2684,0.585180274,Merchant 2540,Location 2540
1541,Customer 1541,30,Address 1541,2023.662905,25-06-2023,0,541,0,Other,80.3178113,69.23669464,23-01-2022 12:00,2934,0.4805409,Merchant 2541,Location 2541
1542,Customer 1542,63,Address 1542,6808.655942,26-06-2023,0,542,0,Food,77.23851862,44.09464247,23-01-2022 13:00,2657,0.56851222,Merchant 2542,Location 2542
1543,Customer 1543,58,Address 1543,1465.98446,27-06-2023,0,543,0,Travel,49.85472624,99.77535839,23-01-2022 14:00,2379,0.832011713,Merchant 2543,Location 2543
1544,Customer 1544,55,Address 1544,8546.33285,28-06-2023,0,544,0,Retail,20.29534792,52.99118399,23-01-2022 15:00,2643,0.476812409,Merchant 2544,Location 2544
1545,Customer 1545,47,Address 1545,5047.614806,29-06-2023,0,545,0,Other,46.78951927,68.36571539,23-01-2022 16:00,2264,0.810428829,Merchant 2545,Location 2545
1546,Customer 1546,52,Address 1546,6282.241817,30-06-2023,0,546,0,Travel,71.10757834,12.30106821,23-01-2022 17:00,2784,0.827116639,Merchant 2546,Location 2546
1547,Customer 1547,31,Address 1547,6742.168051,01-07-2023,0,547,0,Food,14.02476238,98.6464022,23-01-2022 18:00,2365,0.306167111,Merchant 2547,Location 2547
1548,Customer 1548,29,Address 1548,4483.1563,02-07-2023,0,548,0,Retail,76.12515769,85.31413995,23-01-2022 19:00,2515,0.413530827,Merchant 2548,Location 2548
1549,Customer 1549,60,Address 1549,4220.470749,03-07-2023,0,549,1,Food,25.07008359,21.03264936,23-01-2022 20:00,2028,0.358616666,Merchant 2549,Location 2549
1550,Customer 1550,28,Address 1550,8891.601035,04-07-2023,0,550,0,Food,31.61403546,82.00373953,23-01-2022 21:00,2329,0.952755619,Merchant 2550,Location 2550
1551,Customer 1551,58,Address 1551,2398.035019,05-07-2023,0,551,0,Food,64.56228438,82.16413416,23-01-2022 22:00,2823,0.764758014,Merchant 2551,Location 2551
1552,Customer 1552,36,Address 1552,6332.966274,06-07-2023,0,552,0,Retail,42.93345792,30.56109937,23-01-2022 23:00,2325,0.853940862,Merchant 2552,Location 2552
1553,Customer 1553,37,Address 1553,5095.375076,07-07-2023,0,553,1,Food,35.56554173,52.69894801,24-01-2022 00:00,2126,0.289009331,Merchant 2553,Location 2553
1554,Customer 1554,19,Address 1554,3982.350853,08-07-2023,0,554,0,Retail,22.58265334,66.54225116,24-01-2022 01:00,2309,0.202894515,Merchant 2554,Location 2554
1555,Customer 1555,45,Address 1555,1776.632987,09-07-2023,0,555,0,Online,14.59704183,66.48799723,24-01-2022 02:00,2140,0.145004005,Merchant 2555,Location 2555
1556,Customer 1556,53,Address 1556,2262.489052,10-07-2023,0,556,0,Retail,55.25302445,74.17323414,24-01-2022 03:00,2730,0.263899219,Merchant 2556,Location 2556
1557,Customer 1557,62,Address 1557,7585.899378,11-07-2023,0,557,0,Food,58.84568784,66.24446927,24-01-2022 04:00,2301,0.708116673,Merchant 2557,Location 2557
1558,Customer 1558,35,Address 1558,9927.157719,12-07-2023,0,558,0,Food,57.22281084,18.42478705,24-01-2022 05:00,2743,0.065989496,Merchant 2558,Location 2558
1559,Customer 1559,22,Address 1559,4091.678054,13-07-2023,0,559,0,Food,98.80181671,96.40709405,24-01-2022 06:00,2570,0.000312921,Merchant 2559,Location 2559
1560,Customer 1560,21,Address 1560,2065.457388,14-07-2023,0,560,0,Food,63.46213452,37.37105363,24-01-2022 07:00,2283,0.251172204,Merchant 2560,Location 2560
1561,Customer 1561,58,Address 1561,8361.020819,15-07-2023,0,561,0,Other,49.0896079,57.89155841,24-01-2022 08:00,2791,0.365354401,Merchant 2561,Location 2561
1562,Customer 1562,43,Address 1562,9938.922919,16-07-2023,0,562,0,Other,80.73234233,65.14444374,24-01-2022 09:00,2501,0.261152021,Merchant 2562,Location 2562
1563,Customer 1563,29,Address 1563,7374.634445,17-07-2023,0,563,0,Retail,28.19470945,50.94634467,24-01-2022 10:00,2123,0.762531509,Merchant 2563,Location 2563
1564,Customer 1564,57,Address 1564,5237.459741,18-07-2023,0,564,0,Online,28.08181246,90.15169746,24-01-2022 11:00,2879,0.252799809,Merchant 2564,Location 2564
1565,Customer 1565,33,Address 1565,8921.442888,19-07-2023,0,565,0,Food,71.22961284,49.69599608,24-01-2022 12:00,2212,0.689377719,Merchant 2565,Location 2565
1566,Customer 1566,39,Address 1566,7067.831609,20-07-2023,0,566,0,Other,12.94783816,71.98504539,24-01-2022 13:00,2559,0.45039549,Merchant 2566,Location 2566
1567,Customer 1567,35,Address 1567,5394.792111,21-07-2023,0,567,0,Retail,12.48165791,39.17632975,24-01-2022 14:00,2444,0.054476091,Merchant 2567,Location 2567
1568,Customer 1568,31,Address 1568,3281.337532,22-07-2023,0,568,0,Online,65.99753208,50.82386518,24-01-2022 15:00,2112,0.819214419,Merchant 2568,Location 2568
1569,Customer 1569,31,Address 1569,6363.937936,23-07-2023,0,569,0,Food,73.61284284,85.30076767,24-01-2022 16:00,2922,0.108578432,Merchant 2569,Location 2569
1570,Customer 1570,21,Address 1570,1117.747401,24-07-2023,0,570,0,Travel,45.70892854,80.89642699,24-01-2022 17:00,2129,0.770579441,Merchant 2570,Location 2570
1571,Customer 1571,24,Address 1571,9122.32624,25-07-2023,0,571,0,Travel,23.20161469,55.69524903,24-01-2022 18:00,2739,0.707336007,Merchant 2571,Location 2571
1572,Customer 1572,47,Address 1572,2067.485108,26-07-2023,0,572,0,Online,23.83070313,88.50391549,24-01-2022 19:00,2008,0.615792114,Merchant 2572,Location 2572
1573,Customer 1573,35,Address 1573,8400.252361,27-07-2023,1,573,0,Travel,60.08855743,75.88625236,24-01-2022 20:00,2227,0.432446869,Merchant 2573,Location 2573
1574,Customer 1574,55,Address 1574,5541.197921,28-07-2023,0,574,0,Online,95.82571215,35.17601923,24-01-2022 21:00,2970,0.171011579,Merchant 2574,Location 2574
1575,Customer 1575,21,Address 1575,7192.646432,29-07-2023,0,575,0,Retail,90.20980447,62.98349325,24-01-2022 22:00,2380,0.241380289,Merchant 2575,Location 2575
1576,Customer 1576,25,Address 1576,3920.435115,30-07-2023,0,576,0,Food,73.46425263,97.0455293,24-01-2022 23:00,2736,0.612281035,Merchant 2576,Location 2576
1577,Customer 1577,30,Address 1577,3282.990205,31-07-2023,0,577,0,Other,86.65348345,76.76312544,25-01-2022 00:00,2601,0.030501432,Merchant 2577,Location 2577
1578,Customer 1578,29,Address 1578,4571.53944,01-08-2023,0,578,0,Travel,77.29106098,62.16550879,25-01-2022 01:00,2748,0.453534605,Merchant 2578,Location 2578
1579,Customer 1579,41,Address 1579,2479.274894,02-08-2023,0,579,0,Travel,34.84523604,28.50007284,25-01-2022 02:00,2783,0.925580638,Merchant 2579,Location 2579
1580,Customer 1580,19,Address 1580,1786.247356,03-08-2023,0,580,0,Online,27.27425253,39.91796999,25-01-2022 03:00,2885,0.728558323,Merchant 2580,Location 2580
1581,Customer 1581,41,Address 1581,8128.017215,04-08-2023,0,581,0,Travel,27.77621063,84.4988601,25-01-2022 04:00,2471,0.615131875,Merchant 2581,Location 2581
1582,Customer 1582,28,Address 1582,1782.714494,05-08-2023,0,582,0,Online,66.42840134,78.29820914,25-01-2022 05:00,2707,0.894359844,Merchant 2582,Location 2582
1583,Customer 1583,49,Address 1583,5303.072004,06-08-2023,0,583,0,Online,66.9855725,79.2026148,25-01-2022 06:00,2734,0.678399473,Merchant 2583,Location 2583
1584,Customer 1584,19,Address 1584,2565.261084,07-08-2023,0,584,0,Online,70.96202153,50.31919079,25-01-2022 07:00,2641,0.714337052,Merchant 2584,Location 2584
1585,Customer 1585,37,Address 1585,7900.2424,08-08-2023,0,585,0,Online,96.86197649,18.47913428,25-01-2022 08:00,2362,0.295140044,Merchant 2585,Location 2585
1586,Customer 1586,40,Address 1586,4726.937231,09-08-2023,0,586,0,Travel,75.70566038,55.64896765,25-01-2022 09:00,2700,0.895843609,Merchant 2586,Location 2586
1587,Customer 1587,41,Address 1587,8573.123086,10-08-2023,0,587,0,Food,79.87859224,72.41360119,25-01-2022 10:00,2881,0.328138408,Merchant 2587,Location 2587
1588,Customer 1588,27,Address 1588,7925.082131,11-08-2023,0,588,0,Other,63.0142397,74.32146924,25-01-2022 11:00,2142,0.610811417,Merchant 2588,Location 2588
1589,Customer 1589,49,Address 1589,1443.499609,12-08-2023,0,589,0,Travel,97.12673921,25.97962924,25-01-2022 12:00,2749,0.457051824,Merchant 2589,Location 2589
1590,Customer 1590,46,Address 1590,8572.913641,13-08-2023,0,590,0,Food,68.27403801,70.54331536,25-01-2022 13:00,2460,0.729789097,Merchant 2590,Location 2590
1591,Customer 1591,36,Address 1591,7962.410275,14-08-2023,0,591,0,Travel,18.78711994,82.50807122,25-01-2022 14:00,2709,0.97409971,Merchant 2591,Location 2591
1592,Customer 1592,29,Address 1592,3760.16148,15-08-2023,0,592,0,Retail,73.96965272,57.87803872,25-01-2022 15:00,2256,0.043564933,Merchant 2592,Location 2592
1593,Customer 1593,47,Address 1593,4471.78734,16-08-2023,0,593,0,Other,33.88586296,27.87987923,25-01-2022 16:00,2091,0.989508393,Merchant 2593,Location 2593
1594,Customer 1594,37,Address 1594,3912.733783,17-08-2023,0,594,0,Other,10.1432748,22.01321045,25-01-2022 17:00,2176,0.12327813,Merchant 2594,Location 2594
1595,Customer 1595,53,Address 1595,1150.295949,18-08-2023,0,595,0,Other,89.72475793,14.71386199,25-01-2022 18:00,2387,0.6844904,Merchant 2595,Location 2595
1596,Customer 1596,62,Address 1596,7604.035813,19-08-2023,0,596,0,Travel,86.91609664,44.32303083,25-01-2022 19:00,2444,0.389607518,Merchant 2596,Location 2596
1597,Customer 1597,33,Address 1597,7732.131278,20-08-2023,0,597,0,Food,24.23981157,93.92398331,25-01-2022 20:00,2486,0.003313462,Merchant 2597,Location 2597
1598,Customer 1598,29,Address 1598,6550.062414,21-08-2023,0,598,0,Retail,72.91096187,13.9127747,25-01-2022 21:00,2979,0.909676444,Merchant 2598,Location 2598
1599,Customer 1599,18,Address 1599,8662.854279,22-08-2023,1,599,0,Other,82.85202509,81.80865066,25-01-2022 22:00,2191,0.661492958,Merchant 2599,Location 2599
1600,Customer 1600,55,Address 1600,9402.340679,23-08-2023,0,600,0,Food,60.49814144,49.68126992,25-01-2022 23:00,2131,0.468432617,Merchant 2600,Location 2600
1601,Customer 1601,63,Address 1601,6528.576797,24-08-2023,0,601,0,Retail,83.12195364,74.02517525,26-01-2022 00:00,2489,0.018794412,Merchant 2601,Location 2601
1602,Customer 1602,40,Address 1602,3812.531832,25-08-2023,0,602,0,Retail,28.88706841,71.22190552,26-01-2022 01:00,2383,0.326183993,Merchant 2602,Location 2602
1603,Customer 1603,62,Address 1603,5304.728962,26-08-2023,0,603,0,Travel,64.63368175,45.39753679,26-01-2022 02:00,2677,0.641303091,Merchant 2603,Location 2603
1604,Customer 1604,36,Address 1604,4470.138106,27-08-2023,0,604,0,Travel,94.80117505,68.30467543,26-01-2022 03:00,2175,0.265554035,Merchant 2604,Location 2604
1605,Customer 1605,22,Address 1605,4052.649997,28-08-2023,0,605,0,Other,80.11902469,30.69954503,26-01-2022 04:00,2023,0.839810095,Merchant 2605,Location 2605
1606,Customer 1606,60,Address 1606,4152.721122,29-08-2023,0,606,0,Online,36.05423423,55.29436013,26-01-2022 05:00,2637,0.710809052,Merchant 2606,Location 2606
1607,Customer 1607,37,Address 1607,4670.571557,30-08-2023,0,607,1,Online,49.12298791,58.88182922,26-01-2022 06:00,2365,0.548974063,Merchant 2607,Location 2607
1608,Customer 1608,28,Address 1608,4084.721807,31-08-2023,0,608,0,Food,85.80333329,26.43608026,26-01-2022 07:00,2224,0.986039738,Merchant 2608,Location 2608
1609,Customer 1609,29,Address 1609,7085.442721,01-09-2023,0,609,1,Online,71.46226603,90.48071057,26-01-2022 08:00,2922,0.249427356,Merchant 2609,Location 2609
1610,Customer 1610,22,Address 1610,4122.163756,02-09-2023,0,610,0,Other,90.01981973,90.60563652,26-01-2022 09:00,2146,0.51226005,Merchant 2610,Location 2610
1611,Customer 1611,21,Address 1611,3612.869038,03-09-2023,0,611,1,Food,35.53622466,88.34186423,26-01-2022 10:00,2220,0.646370916,Merchant 2611,Location 2611
1612,Customer 1612,23,Address 1612,1437.942753,04-09-2023,0,612,0,Travel,61.05825497,36.90222621,26-01-2022 11:00,2884,0.806757524,Merchant 2612,Location 2612
1613,Customer 1613,21,Address 1613,8486.464783,05-09-2023,0,613,0,Other,33.42063795,16.18284657,26-01-2022 12:00,2184,0.260798918,Merchant 2613,Location 2613
1614,Customer 1614,46,Address 1614,6209.240487,06-09-2023,0,614,0,Food,30.22084018,11.56483628,26-01-2022 13:00,2094,0.291309745,Merchant 2614,Location 2614
1615,Customer 1615,28,Address 1615,9447.919781,07-09-2023,0,615,0,Online,59.31212837,14.56053751,26-01-2022 14:00,2215,0.228355122,Merchant 2615,Location 2615
1616,Customer 1616,31,Address 1616,5058.355133,08-09-2023,0,616,0,Online,10.23072664,40.83608859,26-01-2022 15:00,2951,0.818134131,Merchant 2616,Location 2616
1617,Customer 1617,47,Address 1617,4705.613781,09-09-2023,0,617,0,Food,97.42511636,10.98045532,26-01-2022 16:00,2491,0.570423907,Merchant 2617,Location 2617
1618,Customer 1618,27,Address 1618,6741.429339,10-09-2023,0,618,0,Retail,39.0257062,68.16151267,26-01-2022 17:00,2668,0.106593029,Merchant 2618,Location 2618
1619,Customer 1619,62,Address 1619,1888.420116,11-09-2023,0,619,0,Food,96.44332489,51.20871488,26-01-2022 18:00,2598,0.301136918,Merchant 2619,Location 2619
1620,Customer 1620,27,Address 1620,9530.277753,12-09-2023,0,620,0,Retail,66.39535274,30.79084604,26-01-2022 19:00,2856,0.604532605,Merchant 2620,Location 2620
1621,Customer 1621,37,Address 1621,5421.305995,13-09-2023,1,621,0,Other,36.53461968,30.6527214,26-01-2022 20:00,2557,0.373184155,Merchant 2621,Location 2621
1622,Customer 1622,21,Address 1622,5611.751691,14-09-2023,0,622,0,Food,32.67471583,77.36867757,26-01-2022 21:00,2655,0.658901922,Merchant 2622,Location 2622
1623,Customer 1623,34,Address 1623,2341.710682,15-09-2023,0,623,0,Food,99.09515145,75.26230757,26-01-2022 22:00,2004,0.840506175,Merchant 2623,Location 2623
1624,Customer 1624,18,Address 1624,4741.807019,16-09-2023,0,624,0,Travel,13.85949637,91.48057444,26-01-2022 23:00,2932,0.67319504,Merchant 2624,Location 2624
1625,Customer 1625,41,Address 1625,8077.123546,17-09-2023,0,625,0,Retail,93.48532682,55.15725947,27-01-2022 00:00,2051,0.146960704,Merchant 2625,Location 2625
1626,Customer 1626,43,Address 1626,2802.599689,18-09-2023,0,626,0,Retail,62.0811763,25.54872914,27-01-2022 01:00,2196,0.339854609,Merchant 2626,Location 2626
1627,Customer 1627,49,Address 1627,6931.655325,19-09-2023,0,627,0,Online,99.13454678,96.58421669,27-01-2022 02:00,2292,0.114209413,Merchant 2627,Location 2627
1628,Customer 1628,55,Address 1628,3392.42572,20-09-2023,0,628,0,Other,58.85787927,28.21936015,27-01-2022 03:00,2211,0.948280598,Merchant 2628,Location 2628
1629,Customer 1629,33,Address 1629,2866.80121,21-09-2023,0,629,0,Travel,85.23285275,81.21645066,27-01-2022 04:00,2265,0.385798342,Merchant 2629,Location 2629
1630,Customer 1630,42,Address 1630,2420.838315,22-09-2023,1,630,0,Travel,95.74381608,52.32636057,27-01-2022 05:00,2115,0.140532315,Merchant 2630,Location 2630
1631,Customer 1631,57,Address 1631,6453.022256,23-09-2023,0,631,0,Online,56.75233728,42.32786547,27-01-2022 06:00,2303,0.227419909,Merchant 2631,Location 2631
1632,Customer 1632,46,Address 1632,6730.213341,24-09-2023,0,632,0,Online,50.69065749,79.37134605,27-01-2022 07:00,2941,0.643175668,Merchant 2632,Location 2632
1633,Customer 1633,39,Address 1633,8628.600527,25-09-2023,0,633,0,Food,71.57334691,11.70508241,27-01-2022 08:00,2961,0.521977143,Merchant 2633,Location 2633
1634,Customer 1634,44,Address 1634,5302.392311,26-09-2023,0,634,0,Online,20.78162741,93.76508796,27-01-2022 09:00,2332,0.278422773,Merchant 2634,Location 2634
1635,Customer 1635,21,Address 1635,2734.344388,27-09-2023,0,635,0,Other,55.83383101,83.14607235,27-01-2022 10:00,2197,0.589710102,Merchant 2635,Location 2635
1636,Customer 1636,46,Address 1636,8318.303483,28-09-2023,0,636,0,Food,48.97803759,81.49217872,27-01-2022 11:00,2391,0.860162614,Merchant 2636,Location 2636
1637,Customer 1637,59,Address 1637,4351.676293,29-09-2023,0,637,0,Other,18.28940819,27.77692981,27-01-2022 12:00,2253,0.203641573,Merchant 2637,Location 2637
1638,Customer 1638,41,Address 1638,5995.213488,30-09-2023,0,638,0,Food,92.94283384,99.87930231,27-01-2022 13:00,2779,0.181264582,Merchant 2638,Location 2638
1639,Customer 1639,54,Address 1639,6463.307957,01-10-2023,0,639,0,Other,93.25937128,62.42142695,27-01-2022 14:00,2183,0.917046848,Merchant 2639,Location 2639
1640,Customer 1640,50,Address 1640,2452.936061,02-10-2023,0,640,0,Food,43.53731819,87.31040282,27-01-2022 15:00,2376,0.417110847,Merchant 2640,Location 2640
1641,Customer 1641,45,Address 1641,9158.646683,03-10-2023,0,641,0,Travel,46.04417198,30.98023905,27-01-2022 16:00,2496,0.961552095,Merchant 2641,Location 2641
